id,fold
518923,4
518924,4
518925,2
518926,0
518927,1
518928,3
518929,4
518930,0
518931,3
518932,4
518933,0
518934,1
518935,4
518936,4
518937,2
518938,1
518939,3
518940,3
518941,4
518942,4
518943,3
518944,3
518945,0
518946,0
518947,1
518948,2
518949,1
518950,2
518951,0
518952,3
518953,2
518954,0
518955,0
518956,0
518957,3
518958,0
518959,2
518960,2
518961,2
518962,0
518963,3
518964,2
518965,0
518966,4
518967,2
518968,1
518969,1
518970,0
518971,1
518972,3
518973,1
518974,0
518975,1
518976,4
518977,1
518978,4
518979,3
518980,0
518981,4
518982,2
518983,4
518984,4
518985,2
518986,1
518987,3
518988,2
518989,0
518990,0
518991,2
518992,3
518993,4
518994,1
518995,1
518996,0
518997,2
518998,1
518999,4
519000,1
519001,2
519002,3
519003,1
519004,0
519005,4
519006,1
519007,3
519008,0
519009,0
519010,2
519011,2
519012,0
519013,3
519014,0
519015,0
519016,4
519017,3
519018,1
519019,1
519020,1
519021,0
519022,2
519023,4
519024,0
519025,1
519026,1
519027,1
519028,2
519029,2
519030,2
519031,3
519032,3
519033,2
519034,2
519035,3
519036,3
519037,1
519038,2
519039,4
519040,2
519041,1
519042,4
519043,1
519044,2
519045,2
519046,3
519047,3
519048,1
519049,0
519050,1
519051,2
519052,3
519053,1
519054,3
519055,3
519056,1
519057,1
519058,4
519059,0
519060,4
519061,2
519062,4
519063,0
519064,4
519065,4
519066,2
519067,3
519068,4
519069,4
519070,3
519071,0
519072,0
519073,1
519074,3
519075,4
519076,3
519077,0
519078,1
519079,2
519080,3
519081,0
519082,4
519083,2
519084,1
519085,1
519086,2
519087,2
519088,4
519089,4
519090,2
519091,1
519092,4
519093,0
519094,2
519095,1
519096,1
519097,3
519098,3
519099,4
519100,1
519101,3
519102,2
519103,1
519104,2
519105,2
519106,2
519107,4
519108,2
519109,1
519110,0
519111,1
519112,2
519113,0
519114,1
519115,4
519116,2
519117,1
519118,1
519119,1
519120,1
519121,0
519122,0
519123,1
519124,0
519125,0
519126,3
519127,3
519128,0
519129,0
519130,1
519131,0
519132,2
519133,1
519134,1
519135,3
519136,0
519137,2
519138,0
519139,1
519140,2
519141,2
519142,2
519143,0
519144,1
519145,0
519146,0
519147,2
519148,2
519149,0
519150,4
519151,2
519152,2
519153,1
519154,1
519155,3
519156,2
519157,0
519158,1
519159,3
519160,4
519161,1
519162,0
519163,4
519164,3
519165,2
519166,3
519167,4
519168,2
519169,2
519170,2
519171,2
519172,1
519173,1
519174,0
519175,3
519176,4
519177,2
519178,1
519179,3
519180,0
519181,1
519182,1
519183,1
519184,0
519185,1
519186,0
519187,3
519188,2
519189,0
519190,4
519191,3
519192,0
519193,3
519194,2
519195,4
519196,4
519197,3
519198,3
519199,4
519200,3
519201,0
519202,1
519203,4
519204,1
519205,3
519206,2
519207,3
519208,3
519209,4
519210,2
519211,3
519212,4
519213,2
519214,2
519215,2
519216,0
519217,1
519218,0
519219,2
519220,2
519221,2
519222,2
519223,0
519224,0
519225,4
519226,3
519227,4
519228,3
519229,4
519230,2
519231,1
519232,3
519233,4
519234,0
519235,2
519236,4
519237,0
519238,2
519239,2
519240,3
519241,3
519242,0
519243,3
519244,3
519245,3
519246,4
519247,3
519248,3
519249,0
519250,4
519251,2
519252,1
519253,1
519254,4
519255,0
519256,1
519257,0
519258,3
519259,1
519260,3
519261,0
519262,2
519263,1
519264,0
519265,1
519266,3
519267,4
519268,1
519269,0
519270,3
519271,0
519272,3
519273,0
519274,3
519275,4
519276,2
519277,1
519278,4
519279,4
519280,3
519281,4
519282,0
519283,1
519284,4
519285,0
519286,0
519287,1
519288,0
519289,4
519290,3
519291,1
519292,2
519293,0
519294,2
519295,0
519296,3
519297,3
519298,4
519299,4
519300,3
519301,2
519302,2
519303,2
519304,0
519305,3
519306,4
519307,2
519308,1
519309,4
519310,1
519311,3
519312,0
519313,0
519314,1
519315,1
519316,2
519317,1
519318,3
519319,4
519320,3
519321,3
519322,4
519323,3
519324,0
519325,0
519326,0
519327,2
519328,4
519329,0
519330,1
519331,2
519332,1
519333,3
519334,3
519335,3
519336,4
519337,2
519338,0
519339,1
519340,3
519341,4
519342,0
519343,0
519344,4
519345,1
519346,2
519347,0
519348,3
519349,3
519350,4
519351,3
519352,4
519353,3
519354,4
519355,0
519356,4
519357,3
519358,0
519359,1
519360,4
519361,0
519362,4
519363,2
519364,2
519365,3
519366,1
519367,4
519368,0
519369,0
519370,0
519371,4
519372,1
519373,2
519374,1
519375,3
519376,1
519377,2
519378,1
519379,2
519380,1
519381,4
519382,3
519383,2
519384,4
519385,0
519386,0
519387,4
519388,1
519389,1
519390,0
519391,2
519392,0
519393,3
519394,0
519395,0
519396,4
519397,3
519398,4
519399,2
519400,0
519401,0
519402,4
519403,2
519404,0
519405,3
519406,2
519407,3
519408,0
519409,3
519410,2
519411,2
519412,0
519413,1
519414,4
519415,1
519416,1
519417,3
519418,2
519419,4
519420,3
519421,0
519422,3
519423,2
519424,2
519425,0
519426,2
519427,2
519428,1
519429,2
519430,4
519431,2
519432,0
519433,0
519434,0
519435,1
519436,1
519437,2
519438,3
519439,3
519440,3
519441,3
519442,4
519443,2
519444,1
519445,3
519446,1
519447,4
519448,0
519449,4
519450,2
519451,3
519452,0
519453,3
519454,4
519455,0
519456,4
519457,1
519458,1
519459,0
519460,2
519461,2
519462,0
519463,1
519464,1
519465,3
519466,0
519467,0
519468,4
519469,3
519470,4
519471,3
519472,2
519473,1
519474,2
519475,0
519476,0
519477,3
519478,2
519479,4
519480,0
519481,4
519482,1
519483,3
519484,4
519485,1
519486,1
519487,3
519488,3
519489,2
519490,1
519491,0
519492,0
519493,4
519494,1
519495,3
519496,2
519497,1
519498,4
519499,1
519500,1
519501,2
519502,0
519503,2
519504,1
519505,1
519506,3
519507,4
519508,0
519509,0
519510,2
519511,1
519512,4
519513,0
519514,4
519515,4
519516,2
519517,4
519518,0
519519,1
519520,3
519521,3
519522,0
519523,1
519524,3
519525,1
519526,2
519527,2
519528,0
519529,0
519530,1
519531,4
519532,1
519533,0
519534,4
519535,4
519536,3
519537,2
519538,1
519539,4
519540,0
519541,4
519542,1
519543,4
519544,1
519545,3
519546,2
519547,4
519548,0
519549,1
519550,4
519551,0
519552,2
519553,4
519554,0
519555,1
519556,2
519557,4
519558,2
519559,0
519560,3
519561,1
519562,0
519563,1
519564,1
519565,4
519566,2
519567,4
519568,4
519569,2
519570,3
519571,2
519572,3
519573,1
519574,0
519575,2
519576,2
519577,1
519578,2
519579,0
519580,0
519581,2
519582,4
519583,2
519584,2
519585,1
519586,0
519587,1
519588,0
519589,4
519590,1
519591,2
519592,4
519593,2
519594,2
519595,2
519596,4
519597,0
519598,4
519599,0
519600,3
519601,4
519602,1
519603,1
519604,4
519605,0
519606,4
519607,4
519608,1
519609,3
519610,2
519611,4
519612,3
519613,2
519614,3
519615,1
519616,3
519617,4
519618,0
519619,2
519620,0
519621,4
519622,1
519623,0
519624,0
519625,1
519626,4
519627,0
519628,3
519629,2
519630,3
519631,0
519632,4
519633,1
519634,0
519635,1
519636,0
519637,1
519638,4
519639,4
519640,0
519641,2
519642,4
519643,3
519644,0
519645,0
519646,4
519647,2
519648,3
519649,3
519650,3
519651,2
519652,2
519653,2
519654,2
519655,2
519656,1
519657,2
519658,3
519659,2
519660,4
519661,4
519662,4
519663,3
519664,3
519665,2
519666,0
519667,0
519668,3
519669,4
519670,0
519671,2
519672,1
519673,3
519674,4
519675,3
519676,2
519677,1
519678,0
519679,4
519680,2
519681,2
519682,2
519683,1
519684,2
519685,1
519686,2
519687,0
519688,3
519689,2
519690,4
519691,2
519692,4
519693,0
519694,0
519695,0
519696,3
519697,2
519698,2
519699,3
519700,4
519701,1
519702,0
519703,3
519704,2
519705,0
519706,3
519707,2
519708,0
519709,1
519710,1
519711,0
519712,1
519713,3
519714,0
519715,0
519716,2
519717,4
519718,0
519719,1
519720,2
519721,1
519722,1
519723,0
519724,1
519725,3
519726,2
519727,3
519728,4
519729,2
519730,1
519731,4
519732,4
519733,3
519734,1
519735,2
519736,4
519737,2
519738,1
519739,0
519740,1
519741,1
519742,3
519743,4
519744,1
519745,3
519746,4
519747,1
519748,2
519749,2
519750,1
519751,4
519752,2
519753,0
519754,3
519755,0
519756,0
519757,2
519758,2
519759,2
519760,1
519761,2
519762,2
519763,4
519764,4
519765,3
519766,0
519767,3
519768,1
519769,3
519770,2
519771,3
519772,2
519773,0
519774,0
519775,2
519776,0
519777,1
519778,4
519779,1
519780,4
519781,1
519782,3
519783,0
519784,3
519785,4
519786,3
519787,1
519788,1
519789,4
519790,2
519791,4
519792,3
519793,2
519794,1
519795,2
519796,1
519797,0
519798,0
519799,0
519800,3
519801,2
519802,4
519803,1
519804,0
519805,3
519806,0
519807,3
519808,4
519809,4
519810,0
519811,1
519812,4
519813,3
519814,2
519815,4
519816,3
519817,4
519818,0
519819,4
519820,4
519821,0
519822,4
519823,0
519824,1
519825,1
519826,3
519827,4
519828,2
519829,2
519830,0
519831,0
519832,3
519833,2
519834,4
519835,3
519836,1
519837,0
519838,3
519839,1
519840,3
519841,1
519842,0
519843,3
519844,1
519845,3
519846,2
519847,1
519848,2
519849,4
519850,0
519851,3
519852,1
519853,2
519854,2
519855,3
519856,0
519857,0
519858,3
519859,3
519860,0
519861,0
519862,0
519863,2
519864,3
519865,0
519866,1
519867,1
519868,3
519869,4
519870,4
519871,3
519872,0
519873,1
519874,0
519875,0
519876,4
519877,3
519878,1
519879,2
519880,2
519881,1
519882,2
519883,2
519884,0
519885,0
519886,1
519887,1
519888,1
519889,4
519890,4
519891,3
519892,1
519893,1
519894,1
519895,2
519896,0
519897,0
519898,4
519899,3
519900,2
519901,1
519902,1
519903,0
519904,0
519905,1
519906,2
519907,4
519908,0
519909,3
519910,2
519911,4
519912,2
519913,3
519914,2
519915,4
519916,4
519917,1
519918,1
519919,4
519920,1
519921,3
519922,4
519923,1
519924,2
519925,1
519926,0
519927,0
519928,1
519929,2
519930,0
519931,0
519932,1
519933,3
519934,3
519935,3
519936,0
519937,3
519938,2
519939,3
519940,3
519941,2
519942,2
519943,0
519944,0
519945,2
519946,3
519947,4
519948,4
519949,1
519950,0
519951,4
519952,1
519953,3
519954,1
519955,4
519956,1
519957,2
519958,1
519959,1
519960,1
519961,4
519962,4
519963,1
519964,3
519965,4
519966,2
519967,4
519968,3
519969,0
519970,3
519971,4
519972,3
519973,1
519974,4
519975,3
519976,3
519977,1
519978,4
519979,3
519980,3
519981,2
519982,1
519983,4
519984,3
519985,2
519986,4
519987,2
519988,4
519989,2
519990,1
519991,2
519992,2
519993,0
519994,4
519995,0
519996,2
519997,0
519998,2
519999,2
520000,0
520001,2
520002,1
520003,1
520004,0
520005,3
520006,0
520007,2
520008,0
520009,3
520010,3
520011,4
520012,2
520013,1
520014,2
520015,1
520016,1
520017,0
520018,4
520019,1
520020,3
520021,1
520022,4
520023,2
520024,1
520025,0
520026,3
520027,1
520028,2
520029,1
520030,3
520031,0
520032,3
520033,2
520034,0
520035,0
520036,2
520037,4
520038,0
520039,2
520040,3
520041,0
520042,1
520043,3
520044,4
520045,3
520046,2
520047,4
520048,1
520049,0
520050,4
520051,1
520052,0
520053,4
520054,3
520055,0
520056,3
520057,4
520058,0
520059,0
520060,4
520061,2
520062,4
520063,3
520064,2
520065,0
520066,1
520067,1
520068,3
520069,3
520070,2
520071,2
520072,1
520073,4
520074,0
520075,3
520076,2
520077,1
520078,0
520079,3
520080,0
520081,2
520082,2
520083,3
520084,3
520085,1
520086,1
520087,1
520088,2
520089,1
520090,4
520091,0
520092,1
520093,1
520094,2
520095,2
520096,4
520097,0
520098,1
520099,3
520100,2
520101,2
520102,3
520103,3
520104,1
520105,2
520106,3
520107,3
520108,2
520109,2
520110,4
520111,3
520112,3
520113,3
520114,1
520115,0
520116,4
520117,1
520118,3
520119,3
520120,4
520121,2
520122,0
520123,0
520124,2
520125,1
520126,3
520127,0
520128,4
520129,3
520130,4
520131,3
520132,1
520133,4
520134,0
520135,3
520136,3
520137,3
520138,2
520139,3
520140,1
520141,2
520142,3
520143,3
520144,2
520145,2
520146,4
520147,0
520148,1
520149,3
520150,1
520151,0
520152,1
520153,1
520154,3
520155,3
520156,4
520157,0
520158,2
520159,1
520160,0
520161,2
520162,0
520163,1
520164,4
520165,3
520166,2
520167,3
520168,4
520169,3
520170,3
520171,2
520172,0
520173,4
520174,2
520175,3
520176,4
520177,3
520178,4
520179,0
520180,3
520181,4
520182,1
520183,1
520184,4
520185,1
520186,0
520187,0
520188,2
520189,2
520190,3
520191,3
520192,3
520193,0
520194,4
520195,4
520196,1
520197,0
520198,4
520199,1
520200,1
520201,2
520202,3
520203,2
520204,4
520205,0
520206,1
520207,0
520208,1
520209,1
520210,1
520211,0
520212,4
520213,1
520214,1
520215,0
520216,3
520217,2
520218,1
520219,0
520220,1
520221,2
520222,0
520223,3
520224,2
520225,2
520226,1
520227,3
520228,0
520229,0
520230,1
520231,4
520232,3
520233,3
520234,3
520235,2
520236,3
520237,4
520238,3
520239,4
520240,3
520241,3
520242,4
520243,0
520244,4
520245,0
520246,0
520247,4
520248,2
520249,0
520250,3
520251,4
520252,2
520253,2
520254,2
520255,3
520256,3
520257,3
520258,0
520259,2
520260,3
520261,1
520262,3
520263,1
520264,4
520265,4
520266,1
520267,0
520268,0
520269,1
520270,1
520271,1
520272,1
520273,2
520274,4
520275,2
520276,1
520277,0
520278,2
520279,3
520280,0
520281,0
520282,2
520283,4
520284,3
520285,1
520286,2
520287,4
520288,2
520289,4
520290,0
520291,2
520292,3
520293,0
520294,3
520295,2
520296,4
520297,0
520298,2
520299,3
520300,0
520301,2
520302,3
520303,3
520304,2
520305,1
520306,4
520307,3
520308,4
520309,0
520310,3
520311,3
520312,3
520313,1
520314,0
520315,1
520316,0
520317,2
520318,4
520319,4
520320,4
520321,1
520322,4
520323,1
520324,4
520325,4
520326,1
520327,0
520328,2
520329,2
520330,0
520331,0
520332,3
520333,2
520334,0
520335,1
520336,0
520337,4
520338,0
520339,4
520340,0
520341,1
520342,2
520343,4
520344,3
520345,0
520346,4
520347,1
520348,0
520349,2
520350,0
520351,0
520352,0
520353,2
520354,3
520355,4
520356,2
520357,1
520358,3
520359,1
520360,1
520361,1
520362,3
520363,4
520364,0
520365,3
520366,0
520367,3
520368,3
520369,4
520370,0
520371,3
520372,1
520373,2
520374,0
520375,4
520376,3
520377,0
520378,0
520379,0
520380,3
520381,2
520382,1
520383,3
520384,2
520385,3
520386,0
520387,3
520388,0
520389,1
520390,0
520391,3
520392,4
520393,4
520394,2
520395,1
520396,1
520397,2
520398,0
520399,4
520400,0
520401,0
520402,0
520403,3
520404,4
520405,0
520406,3
520407,1
520408,4
520409,2
520410,0
520411,0
520412,2
520413,0
520414,3
520415,1
520416,0
520417,0
520418,2
520419,3
520420,3
520421,0
520422,1
520423,0
520424,2
520425,3
520426,3
520427,0
520428,4
520429,3
520430,4
520431,0
520432,0
520433,0
520434,1
520435,4
520436,3
520437,0
520438,1
520439,1
520440,1
520441,0
520442,1
520443,2
520444,1
520445,2
520446,4
520447,1
520448,1
520449,4
520450,4
520451,0
520452,3
520453,4
520454,4
520455,2
520456,4
520457,2
520458,4
520459,0
520460,1
520461,3
520462,4
520463,1
520464,0
520465,0
520466,4
520467,4
520468,1
520469,2
520470,4
520471,3
520472,3
520473,2
520474,2
520475,2
520476,2
520477,2
520478,0
520479,1
520480,2
520481,0
520482,4
520483,3
520484,2
520485,1
520486,3
520487,1
520488,0
520489,2
520490,1
520491,1
520492,4
520493,1
520494,3
520495,3
520496,4
520497,1
520498,0
520499,2
520500,0
520501,2
520502,3
520503,0
520504,3
520505,0
520506,0
520507,4
520508,2
520509,3
520510,0
520511,2
520512,3
520513,0
520514,0
520515,1
520516,0
520517,1
520518,3
520519,4
520520,1
520521,2
520522,1
520523,3
520524,4
520525,2
520526,4
520527,0
520528,3
520529,4
520530,2
520531,1
520532,0
520533,1
520534,1
520535,4
520536,4
520537,4
520538,4
520539,1
520540,3
520541,3
520542,2
520543,2
520544,0
520545,1
520546,1
520547,4
520548,1
520549,3
520550,1
520551,3
520552,3
520553,1
520554,1
520555,1
520556,2
520557,1
520558,0
520559,1
520560,1
520561,0
520562,1
520563,2
520564,2
520565,1
520566,4
520567,1
520568,4
520569,0
520570,1
520571,2
520572,1
520573,3
520574,3
520575,4
520576,1
520577,3
520578,2
520579,3
520580,1
520581,3
520582,0
520583,2
520584,3
520585,1
520586,2
520587,2
520588,4
520589,1
520590,0
520591,4
520592,4
520593,3
520594,3
520595,2
520596,4
520597,2
520598,1
520599,0
520600,2
520601,3
520602,0
520603,4
520604,4
520605,0
520606,4
520607,2
520608,1
520609,0
520610,1
520611,1
520612,4
520613,1
520614,1
520615,0
520616,3
520617,4
520618,4
520619,3
520620,1
520621,3
520622,2
520623,3
520624,1
520625,0
520626,4
520627,1
520628,4
520629,1
520630,4
520631,4
520632,1
520633,2
520634,0
520635,3
520636,2
520637,1
520638,0
520639,1
520640,0
520641,0
520642,0
520643,4
520644,0
520645,2
520646,3
520647,1
520648,0
520649,2
520650,3
520651,2
520652,1
520653,3
520654,2
520655,4
520656,1
520657,3
520658,0
520659,3
520660,4
520661,1
520662,4
520663,3
520664,3
520665,4
520666,2
520667,3
520668,1
520669,2
520670,1
520671,1
520672,2
520673,2
520674,3
520675,4
520676,2
520677,0
520678,3
520679,2
520680,0
520681,0
520682,1
520683,2
520684,1
520685,2
520686,1
520687,3
520688,1
520689,2
520690,4
520691,0
520692,2
520693,2
520694,1
520695,4
520696,1
520697,2
520698,2
520699,0
520700,4
520701,4
520702,0
520703,0
520704,4
520705,0
520706,2
520707,3
520708,0
520709,2
520710,2
520711,0
520712,0
520713,4
520714,3
520715,2
520716,3
520717,0
520718,1
520719,2
520720,4
520721,2
520722,2
520723,0
520724,2
520725,0
520726,0
520727,2
520728,3
520729,4
520730,1
520731,3
520732,3
520733,1
520734,0
520735,3
520736,1
520737,4
520738,0
520739,0
520740,3
520741,4
520742,2
520743,0
520744,3
520745,2
520746,2
520747,2
520748,0
520749,2
520750,2
520751,4
520752,1
520753,1
520754,2
520755,2
520756,4
520757,0
520758,3
520759,3
520760,3
520761,1
520762,1
520763,0
520764,4
520765,3
520766,0
520767,1
520768,3
520769,4
520770,3
520771,2
520772,3
520773,4
520774,1
520775,1
520776,4
520777,3
520778,2
520779,1
520780,3
520781,3
520782,4
520783,3
520784,1
520785,3
520786,1
520787,2
520788,2
520789,4
520790,2
520791,1
520792,4
520793,1
520794,3
520795,4
520796,0
520797,0
520798,3
520799,4
520800,0
520801,4
520802,1
520803,1
520804,2
520805,4
520806,0
520807,3
520808,3
520809,0
520810,1
520811,1
520812,1
520813,2
520814,4
520815,1
520816,1
520817,2
520818,3
520819,3
520820,4
520821,1
520822,0
520823,0
520824,0
520825,2
520826,1
520827,1
520828,0
520829,0
520830,3
520831,4
520832,3
520833,4
520834,4
520835,4
520836,1
520837,2
520838,1
520839,0
520840,3
520841,1
520842,3
520843,4
520844,1
520845,1
520846,3
520847,4
520848,4
520849,1
520850,0
520851,3
520852,2
520853,2
520854,1
520855,3
520856,1
520857,4
520858,2
520859,2
520860,4
520861,1
520862,0
520863,4
520864,2
520865,4
520866,2
520867,2
520868,1
520869,0
520870,1
520871,3
520872,1
520873,2
520874,1
520875,1
520876,0
520877,2
520878,0
520879,4
520880,4
520881,3
520882,0
520883,4
520884,2
520885,4
520886,0
520887,3
520888,3
520889,4
520890,1
520891,2
520892,3
520893,1
520894,0
520895,0
520896,1
520897,3
520898,2
520899,3
520900,1
520901,0
520902,3
520903,4
520904,0
520905,4
520906,3
520907,2
520908,1
520909,1
520910,3
520911,3
520912,1
520913,1
520914,1
520915,4
520916,2
520917,0
520918,1
520919,0
520920,1
520921,2
520922,0
520923,1
520924,4
520925,3
520926,0
520927,2
520928,0
520929,0
520930,1
520931,4
520932,2
520933,3
520934,0
520935,3
520936,3
520937,4
520938,2
520939,1
520940,3
520941,2
520942,2
520943,3
520944,3
520945,3
520946,0
520947,4
520948,4
520949,1
520950,4
520951,4
520952,4
520953,2
520954,2
520955,3
520956,4
520957,4
520958,0
520959,1
520960,1
520961,0
520962,3
520963,4
520964,4
520965,0
520966,1
520967,1
520968,4
520969,3
520970,3
520971,0
520972,3
520973,1
520974,2
520975,2
520976,2
520977,1
520978,3
520979,4
520980,2
520981,0
520982,4
520983,4
520984,2
520985,2
520986,1
520987,0
520988,2
520989,4
520990,0
520991,4
520992,4
520993,0
520994,3
520995,4
520996,3
520997,4
520998,0
520999,3
521000,0
521001,4
521002,0
521003,4
521004,0
521005,1
521006,3
521007,2
521008,1
521009,0
521010,0
521011,0
521012,0
521013,4
521014,4
521015,0
521016,4
521017,0
521018,4
521019,3
521020,1
521021,2
521022,4
521023,2
521024,2
521025,4
521026,3
521027,2
521028,2
521029,3
521030,3
521031,3
521032,1
521033,3
521034,2
521035,0
521036,2
521037,4
521038,1
521039,2
521040,1
521041,3
521042,1
521043,1
521044,3
521045,3
521046,0
521047,2
521048,3
521049,2
521050,0
521051,0
521052,0
521053,4
521054,2
521055,3
521056,3
521057,2
521058,2
521059,3
521060,0
521061,4
521062,1
521063,1
521064,0
521065,2
521066,0
521067,1
521068,1
521069,0
521070,0
521071,3
521072,3
521073,4
521074,3
521075,4
521076,0
521077,0
521078,0
521079,4
521080,3
521081,2
521082,0
521083,3
521084,4
521085,3
521086,1
521087,2
521088,0
521089,0
521090,0
521091,3
521092,4
521093,3
521094,3
521095,1
521096,2
521097,3
521098,3
521099,2
521100,0
521101,4
521102,3
521103,2
521104,3
521105,1
521106,1
521107,3
521108,1
521109,2
521110,3
521111,2
521112,3
521113,3
521114,0
521115,0
521116,0
521117,0
521118,2
521119,4
521120,1
521121,3
521122,1
521123,3
521124,1
521125,3
521126,1
521127,2
521128,0
521129,1
521130,3
521131,1
521132,0
521133,2
521134,4
521135,2
521136,3
521137,0
521138,1
521139,2
521140,3
521141,0
521142,2
521143,1
521144,4
521145,3
521146,2
521147,0
521148,3
521149,2
521150,2
521151,4
521152,0
521153,0
521154,0
521155,2
521156,4
521157,3
521158,1
521159,2
521160,1
521161,0
521162,3
521163,1
521164,4
521165,3
521166,0
521167,2
521168,1
521169,0
521170,2
521171,2
521172,1
521173,4
521174,2
521175,1
521176,3
521177,4
521178,3
521179,3
521180,1
521181,1
521182,2
521183,4
521184,0
521185,1
521186,0
521187,1
521188,2
521189,0
521190,4
521191,4
521192,0
521193,2
521194,0
521195,4
521196,4
521197,4
521198,4
521199,3
521200,4
521201,0
521202,4
521203,2
521204,4
521205,0
521206,4
521207,0
521208,3
521209,4
521210,3
521211,3
521212,1
521213,4
521214,2
521215,3
521216,3
521217,3
521218,4
521219,1
521220,1
521221,1
521222,3
521223,3
521224,4
521225,3
521226,3
521227,3
521228,2
521229,4
521230,3
521231,2
521232,0
521233,1
521234,2
521235,4
521236,4
521237,4
521238,0
521239,1
521240,0
521241,2
521242,2
521243,4
521244,2
521245,0
521246,3
521247,2
521248,0
521249,0
521250,4
521251,4
521252,1
521253,4
521254,0
521255,0
521256,1
521257,1
521258,2
521259,3
521260,2
521261,1
521262,1
521263,0
521264,4
521265,4
521266,1
521267,4
521268,0
521269,1
521270,1
521271,2
521272,1
521273,2
521274,1
521275,2
521276,1
521277,4
521278,2
521279,1
521280,1
521281,4
521282,1
521283,4
521284,3
521285,2
521286,2
521287,4
521288,0
521289,1
521290,3
521291,3
521292,3
521293,2
521294,4
521295,2
521296,0
521297,4
521298,3
521299,4
521300,3
521301,1
521302,3
521303,1
521304,3
521305,4
521306,2
521307,3
521308,2
521309,3
521310,3
521311,3
521312,4
521313,1
521314,4
521315,0
521316,0
521317,0
521318,0
521319,0
521320,4
521321,3
521322,3
521323,4
521324,2
521325,3
521326,4
521327,4
521328,4
521329,4
521330,4
521331,4
521332,0
521333,2
521334,3
521335,3
521336,1
521337,4
521338,1
521339,0
521340,0
521341,0
521342,0
521343,2
521344,2
521345,1
521346,0
521347,1
521348,1
521349,0
521350,4
521351,2
521352,3
521353,0
521354,3
521355,4
521356,0
521357,3
521358,2
521359,1
521360,1
521361,4
521362,4
521363,0
521364,4
521365,0
521366,3
521367,4
521368,0
521369,4
521370,0
521371,2
521372,4
521373,2
521374,0
521375,2
521376,1
521377,2
521378,1
521379,2
521380,4
521381,2
521382,3
521383,2
521384,0
521385,2
521386,4
521387,0
521388,4
521389,3
521390,4
521391,0
521392,0
521393,3
521394,1
521395,3
521396,0
521397,1
521398,2
521399,1
521400,2
521401,4
521402,0
521403,4
521404,4
521405,1
521406,0
521407,1
521408,1
521409,1
521410,2
521411,1
521412,0
521413,1
521414,0
521415,0
521416,3
521417,4
521418,4
521419,0
521420,0
521421,4
521422,4
521423,4
521424,2
521425,0
521426,3
521427,3
521428,0
521429,0
521430,0
521431,2
521432,4
521433,1
521434,1
521435,4
521436,2
521437,3
521438,3
521439,2
521440,4
521441,3
521442,0
521443,2
521444,4
521445,2
521446,3
521447,1
521448,3
521449,3
521450,0
521451,0
521452,3
521453,0
521454,1
521455,3
521456,2
521457,0
521458,0
521459,3
521460,2
521461,1
521462,4
521463,4
521464,4
521465,3
521466,2
521467,0
521468,3
521469,4
521470,4
521471,2
521472,2
521473,0
521474,1
521475,4
521476,2
521477,1
521478,3
521479,0
521480,4
521481,3
521482,3
521483,2
521484,4
521485,4
521486,2
521487,3
521488,0
521489,0
521490,4
521491,1
521492,3
521493,0
521494,3
521495,1
521496,4
521497,3
521498,2
521499,3
521500,2
521501,2
521502,3
521503,0
521504,4
521505,4
521506,4
521507,4
521508,4
521509,4
521510,0
521511,2
521512,3
521513,3
521514,1
521515,0
521516,2
521517,4
521518,1
521519,0
521520,4
521521,1
521522,3
521523,4
521524,0
521525,3
521526,3
521527,3
521528,4
521529,0
521530,0
521531,3
521532,0
521533,2
521534,4
521535,0
521536,3
521537,0
521538,4
521539,0
521540,4
521541,3
521542,4
521543,1
521544,3
521545,4
521546,2
521547,3
521548,2
521549,0
521550,3
521551,4
521552,3
521553,2
521554,1
521555,1
521556,1
521557,0
521558,3
521559,1
521560,0
521561,4
521562,2
521563,1
521564,1
521565,2
521566,4
521567,1
521568,3
521569,1
521570,1
521571,4
521572,0
521573,2
521574,4
521575,0
521576,0
521577,2
521578,2
521579,3
521580,3
521581,3
521582,2
521583,1
521584,3
521585,3
521586,0
521587,4
521588,4
521589,3
521590,3
521591,3
521592,2
521593,0
521594,2
521595,4
521596,3
521597,1
521598,1
521599,4
521600,2
521601,2
521602,4
521603,0
521604,0
521605,1
521606,3
521607,0
521608,3
521609,4
521610,4
521611,2
521612,4
521613,2
521614,0
521615,3
521616,3
521617,0
521618,3
521619,3
521620,3
521621,1
521622,2
521623,2
521624,3
521625,0
521626,2
521627,1
521628,3
521629,0
521630,1
521631,0
521632,4
521633,1
521634,2
521635,3
521636,3
521637,3
521638,1
521639,4
521640,4
521641,1
521642,4
521643,0
521644,1
521645,3
521646,2
521647,0
521648,2
521649,0
521650,1
521651,0
521652,1
521653,0
521654,3
521655,4
521656,0
521657,3
521658,4
521659,2
521660,0
521661,3
521662,2
521663,4
521664,3
521665,3
521666,1
521667,3
521668,3
521669,2
521670,2
521671,4
521672,4
521673,1
521674,4
521675,0
521676,0
521677,1
521678,0
521679,4
521680,0
521681,4
521682,3
521683,1
521684,1
521685,2
521686,3
521687,3
521688,2
521689,2
521690,4
521691,0
521692,3
521693,1
521694,4
521695,3
521696,1
521697,4
521698,4
521699,0
521700,1
521701,2
521702,4
521703,2
521704,3
521705,1
521706,3
521707,4
521708,3
521709,0
521710,4
521711,3
521712,0
521713,1
521714,3
521715,4
521716,3
521717,2
521718,3
521719,4
521720,4
521721,0
